file,workflow,role,monthly_hours_low,monthly_hours_high,effort_steps,automated_steps,cadence_only_steps,qualitative_steps,elapsed_days_low,elapsed_days_high,per_unit_rates,live_or_dormant,dormant_capabilities
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3073,DC Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3073,Inventory Control,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3073,WMS,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3074,Sales,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3074,Stock Associates,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3074,Store Mgr,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3074,Visual Merch,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3075,DC Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3075,Inventory Control,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3075,Quality,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3075,Store Staff,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3076,DC Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3076,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3076,Inventory Control,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3076,Quality,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3077,DC Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3077,Inventory Control,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3077,Loss Prevention,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3077,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3078,DC Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3078,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3078,Inventory Control,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3078,Quality,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3078,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3079,AP,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3079,Quality,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3079,Supply Chain,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3079,Vendor Mgmt,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3080,DC Ops,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3080,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3080,HR,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.2-kit-assembly-build-execution-inventory.md,W3080,Supply Chain,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3081,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3081,POS,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3081,Pricing,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3081,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3082,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3082,POS,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3082,Pricing,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3082,Pricing Analyst,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3083,AP,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3083,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3083,Trade Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3083,Vendor Mgmt,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3084,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3084,Merchandising Analytics,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3084,Pricing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3085,FP&A,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3085,Merchandising,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3085,Pricing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3086,CRM,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3086,Consumer Insights,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3086,Loyalty,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3086,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3086,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3087,Competitive Intel,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3087,Merchandising,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3087,Pricing,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3088,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3088,Merchandising Analytics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3088,Pricing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3088,Supply Chain,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-92-kitting-bundling-build-to-order-assembly/PA-92.3-bundle-pricing-promotion-performance-analytics.md,W3088,VP Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3089,Network Planning Analyst,0.00,0.00,0,0,0,0,3.0,5.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3089,VP Supply Chain,0.00,0.00,0,0,0,0,1.0,2.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3090,Facilities Manager,0.00,0.00,0,0,0,0,8.0,16.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3090,Legal Counsel,0.00,0.00,0,0,0,0,4.0,6.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3090,Real Estate Manager,0.00,0.00,0,0,0,0,8.0,14.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3091,Automation Vendor,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3091,Dark Store Operations Manager,0.00,0.00,0,0,0,0,2.0,3.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3091,Engineering,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3091,HR,0.00,0.00,0,0,0,0,1.0,2.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3091,Safety Officer,0.00,0.00,0,0,0,0,1.0,2.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3092,Automation Vendor,0.00,0.00,0,0,0,0,2.0,3.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3092,IT (in-suite WMS — Oracle WMS,0.00,0.00,0,0,0,0,2.0,3.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3092,IT – Applications,0.00,0.00,0,0,0,0,4.0,6.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3092,IT – Integration,0.00,0.00,0,0,0,0,3.0,4.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3092,MSCA),0.00,0.00,0,0,0,0,2.0,3.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3093,Dark Store Operations Manager,0.00,0.00,0,0,0,0,1.0,2.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3093,Dark Store Ops,0.00,0.00,0,0,0,0,7.0,14.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3093,HR Business Partner,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3093,Learning & Dev,0.00,0.00,0,0,0,0,7.0,14.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3094,Dark Store Operations Manager,0.00,0.00,0,0,1,0,7.0,7.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3094,Ecommerce Ops Lead,0.00,0.00,0,0,0,0,28.0,42.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3094,Finance,0.00,0.00,0,0,0,0,7.0,7.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3095,Dark Store Operations Manager,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3095,Dark Store Ops Mgr,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3095,Finance Analyst,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3095,HR,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3095,Network Planning,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,Ecommerce Ops,0.00,0.00,0,0,0,0,14.0,28.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,Finance,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,HR,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,IT,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,Inventory Manager,0.00,0.00,0,0,0,0,2.0,4.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,Network Planning,0.00,0.00,0,0,0,0,14.0,28.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,Real Estate,0.00,0.00,0,0,0,0,4.0,8.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.1-dark-store-site-strategy-design-network.md,W3096,Vendor,0.00,0.00,0,0,0,0,2.0,4.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3097,Dark Store Shift Supervisor,0.00,0.00,0,0,0,0,0.0,0.0,0.08-0.08h/wave,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3097,WMS,0.00,0.00,0,1,0,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3098,Picker,0.00,0.00,0,0,3,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3098,WMS,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3099,Packer,0.00,0.00,0,0,1,0,0.0,0.0,0.02-0.05h/order,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3099,Quality Checker,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3099,WMS,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3100,Packer,0.00,0.00,0,0,2,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3100,Stores Clerk,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3100,WMS,0.00,0.00,0,0,2,0,0.0,0.0,,dormant,CAP-F08
01-model-company/workflows/VS-93-dark-store-micro-fulfillment/PA-93.2-micro-fulfillment-daily-pick-pack-dispatch.md,W3101,Carrier,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-F08
